id,gold_answers,predicted_answer,correct
FRCLTEXT000221,front,front,True
FRCLTEXT000222_front,front,front,True
FRCLTEXT000222_left,left,right,False
FRCLTEXT000222_back,back,back,True
FRCLTEXT000222_right,right,left,False
FRCLTEXT000223_front,right,right,True
FRCLTEXT000223_left,right,right,True
FRCLTEXT000223_back,right,front,False
FRCLTEXT000223_right,right,right,True
FRCLTEXT000224_front,right,right,True
FRCLTEXT000224_left,right,back,False
FRCLTEXT000224_back,right,right,True
FRCLTEXT000224_right,right,back,False
FRCLTEXT000225_front,right,right,True
FRCLTEXT000225_left,right,right,True
FRCLTEXT000225_back,right,left,False
FRCLTEXT000225_right,right,front,False
FRCLTEXT000226_front,left,right,False
FRCLTEXT000226_left,back,right,False
FRCLTEXT000226_back,right,left,False
FRCLTEXT000226_right,front,right,False
FRCLTEXT000227_front,front,front,True
FRCLTEXT000227_left,front,front,True
FRCLTEXT000227_back,front,back,False
FRCLTEXT000227_right,front,right,False
FRCLTEXT000228,right,right,True
FRCLTEXT000229,right,right,True
FRCLTEXT000230_front,right,right,True
FRCLTEXT000230_left,right,right,True
FRCLTEXT000230_back,right,right,True
FRCLTEXT000230_right,right,front,False
FRCLTEXT000231_front,back,back,True
FRCLTEXT000231_left,back,back,True
FRCLTEXT000231_back,back,front,False
FRCLTEXT000231_right,back,back,True
FRCLTEXT000232,right,right,True
FRCLTEXT000233_front,back,back,True
FRCLTEXT000233_left,right,right,True
FRCLTEXT000233_back,front,front,True
FRCLTEXT000233_right,left,left,True
FRCLTEXT000234,right,right,True
FRCLTEXT000235_front,front,front,True
FRCLTEXT000235_left,left,left,True
FRCLTEXT000235_back,back,back,True
FRCLTEXT000235_right,right,left,False
FRCLTEXT000236_front,back,back,True
FRCLTEXT000236_left,right,right,True
FRCLTEXT000236_back,front,front,True
FRCLTEXT000236_right,left,left,True
FRCLTEXT000237_front,right,right,True
FRCLTEXT000237_left,right,back,False
FRCLTEXT000237_back,right,right,True
FRCLTEXT000237_right,right,front,False
FRCLTEXT000238_front,right,right,True
FRCLTEXT000238_left,right,right,True
FRCLTEXT000238_back,right,front,False
FRCLTEXT000238_right,right,right,True
FRCLTEXT000239_front,front,front,True
FRCLTEXT000239_left,front,left,False
FRCLTEXT000239_back,front,back,False
FRCLTEXT000239_right,front,front,True
FRCLTEXT000240_front,left,left,True
FRCLTEXT000240_left,left,front,False
FRCLTEXT000240_back,left,left,True
FRCLTEXT000240_right,left,left,True
FRCLTEXT000241_front,front,front,True
FRCLTEXT000241_left,left,left,True
FRCLTEXT000241_back,back,back,True
FRCLTEXT000241_right,right,left,False
FRCLTEXT000242_front,right,right,True
FRCLTEXT000242_left,right,back,False
FRCLTEXT000242_back,right,left,False
FRCLTEXT000242_right,right,front,False
FRCLTEXT000243_front,right,right,True
FRCLTEXT000243_left,right,back,False
FRCLTEXT000243_back,right,right,True
FRCLTEXT000243_right,right,front,False
FRCLTEXT000244_front,back,back,True
FRCLTEXT000244_left,back,right,False
FRCLTEXT000244_back,back,front,False
FRCLTEXT000244_right,back,left,False
FRCLTEXT000245_front,left,right,False
FRCLTEXT000245_left,left,front,False
FRCLTEXT000245_back,left,right,False
FRCLTEXT000245_right,left,left,True
FRCLTEXT000246,back,back,True
FRCLTEXT000247_front,right,right,True
FRCLTEXT000247_left,right,back,False
FRCLTEXT000247_back,right,left,False
FRCLTEXT000247_right,right,right,True
FRCLTEXT000248_front,right,left,False
FRCLTEXT000248_left,front,left,False
FRCLTEXT000248_back,left,right,False
FRCLTEXT000248_right,back,left,False
FRCLTEXT000249,front,front,True
FRCLTEXT000250_front,back,back,True
FRCLTEXT000250_left,back,right,False
FRCLTEXT000250_back,back,front,False
FRCLTEXT000250_right,back,left,False
FRCLTEXT000251_front,right,left,False
FRCLTEXT000251_left,front,front,True
FRCLTEXT000251_back,left,right,False
FRCLTEXT000251_right,back,left,False
FRCLTEXT000252_front,back,back,True
FRCLTEXT000252_left,right,right,True
FRCLTEXT000252_back,front,front,True
FRCLTEXT000252_right,left,left,True
FRCLTEXT000253_front,front,front,True
FRCLTEXT000253_left,front,left,False
FRCLTEXT000253_back,front,back,False
FRCLTEXT000253_right,front,right,False
FRCLTEXT000254,left,left,True
FRCLTEXT000255_front,front,front,True
FRCLTEXT000255_left,left,right,False
FRCLTEXT000255_back,back,back,True
FRCLTEXT000255_right,right,left,False
FRCLTEXT000256,front,front,True
FRCLTEXT000257_front,front,front,True
FRCLTEXT000257_left,front,front,True
FRCLTEXT000257_back,front,front,True
FRCLTEXT000257_right,front,front,True
FRCLTEXT000258_front,back,back,True
FRCLTEXT000258_left,back,back,True
FRCLTEXT000258_back,back,front,False
FRCLTEXT000258_right,back,left,False
FRCLTEXT000259_front,left,left,True
FRCLTEXT000259_left,left,front,False
FRCLTEXT000259_back,left,left,True
FRCLTEXT000259_right,left,left,True
FRCLTEXT000260_front,front,front,True
FRCLTEXT000260_left,left,right,False
FRCLTEXT000260_back,back,back,True
FRCLTEXT000260_right,right,left,False
FRCLTEXT000261_front,front,front,True
FRCLTEXT000261_left,left,right,False
FRCLTEXT000261_back,back,back,True
FRCLTEXT000261_right,right,left,False
FRCLTEXT000262,front,front,True
FRCLTEXT000263_front,back,back,True
FRCLTEXT000263_left,right,right,True
FRCLTEXT000263_back,front,front,True
FRCLTEXT000263_right,left,left,True
FRCLTEXT000264,front,front,True
FRCLTEXT000265_front,right,right,True
FRCLTEXT000265_left,right,front,False
FRCLTEXT000265_back,right,front,False
FRCLTEXT000265_right,right,front,False
FRCLTEXT000266,back,back,True
FRCLTEXT000267_front,front,front,True
FRCLTEXT000267_left,left,right,False
FRCLTEXT000267_back,back,back,True
FRCLTEXT000267_right,right,left,False
FRCLTEXT000268_front,front,front,True
FRCLTEXT000268_left,front,left,False
FRCLTEXT000268_back,front,back,False
FRCLTEXT000268_right,front,left,False
FRCLTEXT000269,left,left,True
FRCLTEXT000270_front,front,front,True
FRCLTEXT000270_left,left,right,False
FRCLTEXT000270_back,back,back,True
FRCLTEXT000270_right,right,left,False
FRCLTEXT000271_front,back,back,True
FRCLTEXT000271_left,back,right,False
FRCLTEXT000271_back,back,front,False
FRCLTEXT000271_right,back,left,False
FRCLTEXT000272_front,left,left,True
FRCLTEXT000272_left,left,front,False
FRCLTEXT000272_back,left,left,True
FRCLTEXT000272_right,left,left,True
FRCLTEXT000273,back,back,True
FRCLTEXT000274_front,left,left,True
FRCLTEXT000274_left,left,front,False
FRCLTEXT000274_back,left,left,True
FRCLTEXT000274_right,left,left,True
FRCLTEXT000275,right,right,True
FRCLTEXT000276_front,left,left,True
FRCLTEXT000276_left,left,front,False
FRCLTEXT000276_back,left,right,False
FRCLTEXT000276_right,left,left,True
FRCLTEXT000277_front,back,back,True
FRCLTEXT000277_left,back,back,True
FRCLTEXT000277_back,back,back,True
FRCLTEXT000277_right,back,back,True
FRCLTEXT000278_front,left,left,True
FRCLTEXT000278_left,left,front,False
FRCLTEXT000278_back,left,right,False
FRCLTEXT000278_right,left,left,True
FRCLTEXT000279_front,right,left,False
FRCLTEXT000279_left,front,front,True
FRCLTEXT000279_back,left,right,False
FRCLTEXT000279_right,back,left,False
FRCLTEXT000280_front,right,left,False
FRCLTEXT000280_left,front,left,False
FRCLTEXT000280_back,left,right,False
FRCLTEXT000280_right,back,front,False
FRCLTEXT000281,back,back,True
FRCLTEXT000282_front,front,front,True
FRCLTEXT000282_left,front,front,True
FRCLTEXT000282_back,front,back,False
FRCLTEXT000282_right,front,left,False
FRCLTEXT000283,right,right,True
FRCLTEXT000284_front,left,right,False
FRCLTEXT000284_left,back,right,False
FRCLTEXT000284_back,right,left,False
FRCLTEXT000284_right,front,right,False
FRCLTEXT000285_front,right,right,True
FRCLTEXT000285_left,right,back,False
FRCLTEXT000285_back,right,left,False
FRCLTEXT000285_right,right,front,False
FRCLTEXT000286_front,left,left,True
FRCLTEXT000286_left,left,left,True
FRCLTEXT000286_back,left,left,True
FRCLTEXT000286_right,left,left,True
FRCLTEXT000287_front,left,left,True
FRCLTEXT000287_left,left,left,True
FRCLTEXT000287_back,left,left,True
FRCLTEXT000287_right,left,left,True
FRCLTEXT000288,left,left,True
FRCLTEXT000289_front,right,left,False
FRCLTEXT000289_left,front,left,False
FRCLTEXT000289_back,left,right,False
FRCLTEXT000289_right,back,left,False
FRCLTEXT000290_front,front,front,True
FRCLTEXT000290_left,front,left,False
FRCLTEXT000290_back,front,back,False
FRCLTEXT000290_right,front,left,False
FRCLTEXT000291,left,left,True
FRCLTEXT000292_front,left,right,False
FRCLTEXT000292_left,back,right,False
FRCLTEXT000292_back,right,front,False
FRCLTEXT000292_right,front,right,False
FRCLTEXT000293_front,back,back,True
FRCLTEXT000293_left,right,right,True
FRCLTEXT000293_back,front,front,True
FRCLTEXT000293_right,left,left,True
FRCLTEXT000294_front,right,left,False
FRCLTEXT000294_left,front,front,True
FRCLTEXT000294_back,left,right,False
FRCLTEXT000294_right,back,left,False
FRCLTEXT000295,left,left,True
FRCLTEXT000296_front,front,front,True
FRCLTEXT000296_left,left,right,False
FRCLTEXT000296_back,back,back,True
FRCLTEXT000296_right,right,left,False
FRCLTEXT000297_front,left,right,False
FRCLTEXT000297_left,back,right,False
FRCLTEXT000297_back,right,left,False
FRCLTEXT000297_right,front,front,True
FRCLTEXT000298_front,right,right,True
FRCLTEXT000298_left,right,right,True
FRCLTEXT000298_back,right,left,False
FRCLTEXT000298_right,right,front,False
FRCLTEXT000299_front,front,front,True
FRCLTEXT000299_left,front,front,True
FRCLTEXT000299_back,front,back,False
FRCLTEXT000299_right,front,front,True
FRCLTEXT000300_front,left,right,False
FRCLTEXT000300_left,back,right,False
FRCLTEXT000300_back,right,left,False
FRCLTEXT000300_right,front,right,False
FRCLTEXT000301,right,right,True
FRCLTEXT000302_front,front,front,True
FRCLTEXT000302_left,left,right,False
FRCLTEXT000302_back,back,back,True
FRCLTEXT000302_right,right,left,False
FRCLTEXT000303,left,left,True
FRCLTEXT000304_front,back,back,True
FRCLTEXT000304_left,back,back,True
FRCLTEXT000304_back,back,front,False
FRCLTEXT000304_right,back,left,False
FRCLTEXT000305_front,right,left,False
FRCLTEXT000305_left,front,front,True
FRCLTEXT000305_back,left,front,False
FRCLTEXT000305_right,back,left,False
FRCLTEXT000306_front,back,back,True
FRCLTEXT000306_left,right,right,True
FRCLTEXT000306_back,front,front,True
FRCLTEXT000306_right,left,left,True
FRCLTEXT000307,right,right,True
FRCLTEXT000308,left,left,True
FRCLTEXT000309_front,front,front,True
FRCLTEXT000309_left,front,right,False
FRCLTEXT000309_back,front,back,False
FRCLTEXT000309_right,front,front,True
FRCLTEXT000310,front,front,True
FRCLTEXT000311_front,back,back,True
FRCLTEXT000311_left,right,right,True
FRCLTEXT000311_back,front,front,True
FRCLTEXT000311_right,left,left,True
FRCLTEXT000312_front,front,back,False
FRCLTEXT000312_left,front,front,True
FRCLTEXT000312_back,front,front,True
FRCLTEXT000312_right,front,left,False
FRCLTEXT000313,right,right,True
FRCLTEXT000314_front,front,front,True
FRCLTEXT000314_left,left,right,False
FRCLTEXT000314_back,back,back,True
FRCLTEXT000314_right,right,left,False
FRCLTEXT000315,back,back,True
FRCLTEXT000316_front,right,right,True
FRCLTEXT000316_left,right,right,True
FRCLTEXT000316_back,right,back,False
FRCLTEXT000316_right,right,right,True
FRCLTEXT000317_front,right,left,False
FRCLTEXT000317_left,front,left,False
FRCLTEXT000317_back,left,right,False
FRCLTEXT000317_right,back,left,False
FRCLTEXT000318_front,right,right,True
FRCLTEXT000318_left,right,right,True
FRCLTEXT000318_back,right,right,True
FRCLTEXT000318_right,right,front,False
FRCLTEXT000319_front,right,left,False
FRCLTEXT000319_left,front,front,True
FRCLTEXT000319_back,left,right,False
FRCLTEXT000319_right,back,left,False
FRCLTEXT000320,left,left,True
FRCLTEXT000321_front,right,left,False
FRCLTEXT000321_left,front,front,True
FRCLTEXT000321_back,left,right,False
FRCLTEXT000321_right,back,left,False
FRCLTEXT000322_front,right,right,True
FRCLTEXT000322_left,right,right,True
FRCLTEXT000322_back,right,back,False
FRCLTEXT000322_right,right,right,True
FRCLTEXT000323_front,left,right,False
FRCLTEXT000323_left,back,right,False
FRCLTEXT000323_back,right,front,False
FRCLTEXT000323_right,front,right,False
FRCLTEXT000324_front,right,left,False
FRCLTEXT000324_left,right,right,True
FRCLTEXT000324_back,right,left,False
FRCLTEXT000324_right,right,back,False
FRCLTEXT000325,back,back,True
FRCLTEXT000326,right,right,True
FRCLTEXT000327_front,right,right,True
FRCLTEXT000327_left,right,right,True
FRCLTEXT000327_back,right,left,False
FRCLTEXT000327_right,right,right,True
FRCLTEXT000328_front,left,left,True
FRCLTEXT000328_left,left,front,False
FRCLTEXT000328_back,left,left,True
FRCLTEXT000328_right,left,left,True
FRCLTEXT000329,left,left,True
FRCLTEXT000330_front,back,back,True
FRCLTEXT000330_left,back,right,False
FRCLTEXT000330_back,back,front,False
FRCLTEXT000330_right,back,back,True
FRCLTEXT000331,front,front,True
FRCLTEXT000332_front,back,back,True
FRCLTEXT000332_left,back,back,True
FRCLTEXT000332_back,back,back,True
FRCLTEXT000332_right,back,back,True
FRCLTEXT000333_front,front,front,True
FRCLTEXT000333_left,left,right,False
FRCLTEXT000333_back,back,back,True
FRCLTEXT000333_right,right,left,False
FRCLTEXT000334,left,left,True
FRCLTEXT000335_front,left,left,True
FRCLTEXT000335_left,left,left,True
FRCLTEXT000335_back,left,left,True
FRCLTEXT000335_right,left,left,True
FRCLTEXT000336_front,front,front,True
FRCLTEXT000336_left,left,right,False
FRCLTEXT000336_back,back,back,True
FRCLTEXT000336_right,right,left,False
FRCLTEXT000337_front,right,right,True
FRCLTEXT000337_left,right,back,False
FRCLTEXT000337_back,right,back,False
FRCLTEXT000337_right,right,front,False
FRCLTEXT000338_front,left,left,True
FRCLTEXT000338_left,left,right,False
FRCLTEXT000338_back,left,left,True
FRCLTEXT000338_right,left,left,True
FRCLTEXT000339_front,left,right,False
FRCLTEXT000339_left,back,right,False
FRCLTEXT000339_back,right,left,False
FRCLTEXT000339_right,front,right,False
FRCLTEXT000340_front,right,right,True
FRCLTEXT000340_left,right,right,True
FRCLTEXT000340_back,right,back,False
FRCLTEXT000340_right,right,front,False
FRCLTEXT000341_front,left,left,True
FRCLTEXT000341_left,left,front,False
FRCLTEXT000341_back,left,left,True
FRCLTEXT000341_right,left,left,True
FRCLTEXT000342,front,front,True
FRCLTEXT000343_front,right,right,True
FRCLTEXT000343_left,right,right,True
FRCLTEXT000343_back,right,left,False
FRCLTEXT000343_right,right,right,True
FRCLTEXT000344,back,back,True
FRCLTEXT000345_front,front,front,True
FRCLTEXT000345_left,front,front,True
FRCLTEXT000345_back,front,front,True
FRCLTEXT000345_right,front,left,False
FRCLTEXT000346_front,front,front,True
FRCLTEXT000346_left,front,left,False
FRCLTEXT000346_back,front,back,False
FRCLTEXT000346_right,front,left,False
FRCLTEXT000347_front,left,right,False
FRCLTEXT000347_left,back,right,False
FRCLTEXT000347_back,right,left,False
FRCLTEXT000347_right,front,right,False
FRCLTEXT000348_front,back,back,True
FRCLTEXT000348_left,back,right,False
FRCLTEXT000348_back,back,front,False
FRCLTEXT000348_right,back,left,False
FRCLTEXT000349,back,back,True
FRCLTEXT000350,front,front,True
FRCLTEXT000351,back,back,True
FRCLTEXT000352_front,front,front,True
FRCLTEXT000352_left,left,right,False
FRCLTEXT000352_back,back,back,True
FRCLTEXT000352_right,right,left,False
FRCLTEXT000353_front,back,back,True
FRCLTEXT000353_left,back,right,False
FRCLTEXT000353_back,back,front,False
FRCLTEXT000353_right,back,left,False
FRCLTEXT000354_front,right,right,True
FRCLTEXT000354_left,right,back,False
FRCLTEXT000354_back,right,left,False
FRCLTEXT000354_right,right,front,False
FRCLTEXT000355_front,left,right,False
FRCLTEXT000355_left,back,right,False
FRCLTEXT000355_back,right,left,False
FRCLTEXT000355_right,front,right,False
FRCLTEXT000356_front,front,front,True
FRCLTEXT000356_left,left,right,False
FRCLTEXT000356_back,back,back,True
FRCLTEXT000356_right,right,left,False
FRCLTEXT000357_front,left,left,True
FRCLTEXT000357_left,left,front,False
FRCLTEXT000357_back,left,left,True
FRCLTEXT000357_right,left,left,True
FRCLTEXT000358_front,left,left,True
FRCLTEXT000358_left,left,front,False
FRCLTEXT000358_back,left,left,True
FRCLTEXT000358_right,left,left,True
FRCLTEXT000359,left,left,True
FRCLTEXT000360_front,right,right,True
FRCLTEXT000360_left,right,back,False
FRCLTEXT000360_back,right,front,False
FRCLTEXT000360_right,right,right,True
FRCLTEXT000361_front,left,right,False
FRCLTEXT000361_left,back,right,False
FRCLTEXT000361_back,right,front,False
FRCLTEXT000361_right,front,right,False
FRCLTEXT000362,back,back,True
FRCLTEXT000363,left,left,True
FRCLTEXT000364,back,back,True
FRCLTEXT000365_front,back,back,True
FRCLTEXT000365_left,back,right,False
FRCLTEXT000365_back,back,front,False
FRCLTEXT000365_right,back,left,False
FRCLTEXT000366_front,front,front,True
FRCLTEXT000366_left,front,front,True
FRCLTEXT000366_back,front,back,False
FRCLTEXT000366_right,front,left,False
FRCLTEXT000367_front,back,back,True
FRCLTEXT000367_left,right,right,True
FRCLTEXT000367_back,front,front,True
FRCLTEXT000367_right,left,left,True
FRCLTEXT000368_front,right,left,False
FRCLTEXT000368_left,front,left,False
FRCLTEXT000368_back,left,right,False
FRCLTEXT000368_right,back,left,False
FRCLTEXT000369_front,right,left,False
FRCLTEXT000369_left,front,front,True
FRCLTEXT000369_back,left,right,False
FRCLTEXT000369_right,back,left,False
FRCLTEXT000370,back,back,True
FRCLTEXT000371_front,right,right,True
FRCLTEXT000371_left,right,back,False
FRCLTEXT000371_back,right,back,False
FRCLTEXT000371_right,right,front,False
FRCLTEXT000372,front,front,True
FRCLTEXT000373,front,front,True
FRCLTEXT000374_front,left,left,True
FRCLTEXT000374_left,left,front,False
FRCLTEXT000374_back,left,left,True
FRCLTEXT000374_right,left,left,True
FRCLTEXT000375_front,left,left,True
FRCLTEXT000375_left,left,front,False
FRCLTEXT000375_back,left,right,False
FRCLTEXT000375_right,left,left,True
FRCLTEXT000376_front,back,back,True
FRCLTEXT000376_left,back,back,True
FRCLTEXT000376_back,back,front,False
FRCLTEXT000376_right,back,left,False
FRCLTEXT000377,back,back,True
