id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT000167_right,external intrinsic,front,front,True
FRCLTEXT000168_front,external relative,back,back,True
FRCLTEXT000168_left,external relative,back,back,True
FRCLTEXT000168_back,external relative,back,back,True
FRCLTEXT000168_right,external relative,back,back,True
FRCLTEXT000169_front,external intrinsic,right,right,True
FRCLTEXT000169_left,external intrinsic,front,front,True
FRCLTEXT000169_back,external intrinsic,left,left,True
FRCLTEXT000169_right,external intrinsic,back,back,True
FRCLTEXT000170,external relative,front,front,True
FRCLTEXT000171,external relative,front,front,True
FRCLTEXT000172_front,external intrinsic,right,back,False
FRCLTEXT000172_left,external intrinsic,front,front,True
FRCLTEXT000172_back,external intrinsic,left,left,True
FRCLTEXT000172_right,external intrinsic,back,back,True
FRCLTEXT000173_front,internal relative,left,left,True
FRCLTEXT000173_left,internal relative,left,right,False
FRCLTEXT000173_back,internal relative,left,right,False
FRCLTEXT000173_right,internal relative,left,left,True
FRCLTEXT000174,external relative,front,front,True
FRCLTEXT000175_front,external intrinsic,front,front,True
FRCLTEXT000175_left,external intrinsic,left,left,True
FRCLTEXT000175_back,external intrinsic,back,back,True
FRCLTEXT000175_right,external intrinsic,right,right,True
FRCLTEXT000176_front,external relative,right,right,True
FRCLTEXT000176_left,external relative,right,right,True
FRCLTEXT000176_back,external relative,right,right,True
FRCLTEXT000176_right,external relative,right,right,True
FRCLTEXT000177,external relative,left,left,True
FRCLTEXT000178,external relative,left,left,True
FRCLTEXT000179_front,internal relative,right,front,False
FRCLTEXT000179_left,internal relative,right,right,True
FRCLTEXT000179_back,internal relative,right,right,True
FRCLTEXT000179_right,internal relative,right,right,True
FRCLTEXT000180_front,external relative,front,front,True
FRCLTEXT000180_left,external relative,front,front,True
FRCLTEXT000180_back,external relative,front,front,True
FRCLTEXT000180_right,external relative,front,front,True
FRCLTEXT000181_front,external intrinsic,right,right,True
FRCLTEXT000181_left,external intrinsic,front,front,True
FRCLTEXT000181_back,external intrinsic,left,left,True
FRCLTEXT000181_right,external intrinsic,back,back,True
FRCLTEXT000182,internal relative,back,back,True
FRCLTEXT000183_front,external relative,back,back,True
FRCLTEXT000183_left,external relative,back,back,True
FRCLTEXT000183_back,external relative,back,right,False
FRCLTEXT000183_right,external relative,back,back,True
FRCLTEXT000184_front,external intrinsic,front,front,True
FRCLTEXT000184_left,external intrinsic,left,left,True
FRCLTEXT000184_back,external intrinsic,back,back,True
FRCLTEXT000184_right,external intrinsic,right,right,True
FRCLTEXT000185_front,external intrinsic,front,front,True
FRCLTEXT000185_left,external intrinsic,left,left,True
FRCLTEXT000185_back,external intrinsic,back,back,True
FRCLTEXT000185_right,external intrinsic,right,right,True
FRCLTEXT000186_front,internal relative,right,right,True
FRCLTEXT000186_left,internal relative,right,right,True
FRCLTEXT000186_back,internal relative,right,right,True
FRCLTEXT000186_right,internal relative,right,right,True
FRCLTEXT000187,external relative,front,front,True
FRCLTEXT000188_front,external intrinsic,front,front,True
FRCLTEXT000188_left,external intrinsic,left,left,True
FRCLTEXT000188_back,external intrinsic,back,back,True
FRCLTEXT000188_right,external intrinsic,right,right,True
FRCLTEXT000189_front,external intrinsic,right,front,False
FRCLTEXT000189_left,external intrinsic,front,front,True
FRCLTEXT000189_back,external intrinsic,left,left,True
FRCLTEXT000189_right,external intrinsic,back,back,True
FRCLTEXT000190,external relative,right,right,True
FRCLTEXT000191_front,external intrinsic,front,front,True
FRCLTEXT000191_left,external intrinsic,left,left,True
FRCLTEXT000191_back,external intrinsic,back,back,True
FRCLTEXT000191_right,external intrinsic,right,right,True
FRCLTEXT000192,external relative,right,right,True
FRCLTEXT000193_front,external intrinsic,left,left,True
FRCLTEXT000193_left,external intrinsic,back,back,True
FRCLTEXT000193_back,external intrinsic,right,right,True
FRCLTEXT000193_right,external intrinsic,front,front,True
FRCLTEXT000194_front,external intrinsic,right,right,True
FRCLTEXT000194_left,external intrinsic,front,front,True
FRCLTEXT000194_back,external intrinsic,left,left,True
FRCLTEXT000194_right,external intrinsic,back,back,True
FRCLTEXT000195_front,external relative,back,back,True
FRCLTEXT000195_left,external relative,back,back,True
FRCLTEXT000195_back,external relative,back,back,True
FRCLTEXT000195_right,external relative,back,back,True
FRCLTEXT000196_front,external intrinsic,right,right,True
FRCLTEXT000196_left,external intrinsic,front,front,True
FRCLTEXT000196_back,external intrinsic,left,left,True
FRCLTEXT000196_right,external intrinsic,back,back,True
FRCLTEXT000197_front,external intrinsic,back,front,False
FRCLTEXT000197_left,external intrinsic,right,back,False
FRCLTEXT000197_back,external intrinsic,front,front,True
FRCLTEXT000197_right,external intrinsic,left,left,True
FRCLTEXT000198_front,external relative,back,back,True
FRCLTEXT000198_left,external relative,back,back,True
FRCLTEXT000198_back,external relative,back,back,True
FRCLTEXT000198_right,external relative,back,back,True
FRCLTEXT000199_front,external relative,back,back,True
FRCLTEXT000199_left,external relative,back,back,True
FRCLTEXT000199_back,external relative,back,back,True
FRCLTEXT000199_right,external relative,back,back,True
FRCLTEXT000200,external relative,back,back,True
FRCLTEXT000201_front,external intrinsic,back,back,True
FRCLTEXT000201_left,external intrinsic,right,right,True
FRCLTEXT000201_back,external intrinsic,front,back,False
FRCLTEXT000201_right,external intrinsic,left,left,True
FRCLTEXT000202_front,external relative,left,left,True
FRCLTEXT000202_left,external relative,left,left,True
FRCLTEXT000202_back,external relative,left,left,True
FRCLTEXT000202_right,external relative,left,left,True
FRCLTEXT000203_front,external relative,right,right,True
FRCLTEXT000203_left,external relative,right,right,True
FRCLTEXT000203_back,external relative,right,right,True
FRCLTEXT000203_right,external relative,right,right,True
FRCLTEXT000204_front,internal intrinsic,right,right,True
FRCLTEXT000204_left,internal intrinsic,front,front,True
FRCLTEXT000204_back,internal intrinsic,left,back,False
FRCLTEXT000204_right,internal intrinsic,back,back,True
FRCLTEXT000205_front,external intrinsic,left,left,True
FRCLTEXT000205_left,external intrinsic,back,back,True
FRCLTEXT000205_back,external intrinsic,right,right,True
FRCLTEXT000205_right,external intrinsic,front,front,True
FRCLTEXT000206,external relative,back,back,True
FRCLTEXT000207_front,internal relative,back,back,True
FRCLTEXT000207_left,internal relative,back,back,True
FRCLTEXT000207_back,internal relative,back,back,True
FRCLTEXT000207_right,internal relative,back,right,False
FRCLTEXT000208_front,external relative,back,back,True
FRCLTEXT000208_left,external relative,back,back,True
FRCLTEXT000208_back,external relative,back,left,False
FRCLTEXT000208_right,external relative,back,front,False
FRCLTEXT000209,external relative,front,front,True
FRCLTEXT000210_front,external intrinsic,left,left,True
FRCLTEXT000210_left,external intrinsic,back,back,True
FRCLTEXT000210_back,external intrinsic,right,right,True
FRCLTEXT000210_right,external intrinsic,front,front,True
FRCLTEXT000211_front,external relative,front,right,False
FRCLTEXT000211_left,external relative,front,front,True
FRCLTEXT000211_back,external relative,front,front,True
FRCLTEXT000211_right,external relative,front,front,True
FRCLTEXT000212_front,external relative,right,right,True
FRCLTEXT000212_left,external relative,right,right,True
FRCLTEXT000212_back,external relative,right,right,True
FRCLTEXT000212_right,external relative,right,right,True
FRCLTEXT000213_front,external relative,right,right,True
FRCLTEXT000213_left,external relative,right,right,True
FRCLTEXT000213_back,external relative,right,right,True
FRCLTEXT000213_right,external relative,right,right,True
FRCLTEXT000214_front,external intrinsic,front,front,True
FRCLTEXT000214_left,external intrinsic,left,left,True
FRCLTEXT000214_back,external intrinsic,back,back,True
FRCLTEXT000214_right,external intrinsic,right,right,True
FRCLTEXT000215,external relative,back,back,True
FRCLTEXT000216,internal relative,left,left,True
FRCLTEXT000217_front,external relative,back,back,True
FRCLTEXT000217_left,external relative,back,back,True
FRCLTEXT000217_back,external relative,back,back,True
FRCLTEXT000217_right,external relative,back,back,True
FRCLTEXT000218,internal relative,back,back,True
FRCLTEXT000219_front,external relative,right,right,True
FRCLTEXT000219_left,external relative,right,right,True
FRCLTEXT000219_back,external relative,right,right,True
FRCLTEXT000219_right,external relative,right,right,True
FRCLTEXT000220_front,external intrinsic,right,front,False
FRCLTEXT000220_left,external intrinsic,front,front,True
FRCLTEXT000220_back,external intrinsic,left,left,True
FRCLTEXT000220_right,external intrinsic,back,back,True
FRCLTEXT000221,external relative,front,front,True
FRCLTEXT000222_front,external intrinsic,front,front,True
FRCLTEXT000222_left,external intrinsic,left,left,True
FRCLTEXT000222_back,external intrinsic,back,back,True
FRCLTEXT000222_right,external intrinsic,right,back,False
FRCLTEXT000223_front,internal relative,right,right,True
FRCLTEXT000223_left,internal relative,right,right,True
FRCLTEXT000223_back,internal relative,right,right,True
FRCLTEXT000223_right,internal relative,right,right,True
FRCLTEXT000224_front,external relative,right,right,True
FRCLTEXT000224_left,external relative,right,right,True
FRCLTEXT000224_back,external relative,right,right,True
FRCLTEXT000224_right,external relative,right,right,True
FRCLTEXT000225_front,external relative,right,right,True
FRCLTEXT000225_left,external relative,right,right,True
FRCLTEXT000225_back,external relative,right,right,True
FRCLTEXT000225_right,external relative,right,right,True
FRCLTEXT000226_front,external intrinsic,left,left,True
FRCLTEXT000226_left,external intrinsic,back,back,True
FRCLTEXT000226_back,external intrinsic,right,right,True
FRCLTEXT000226_right,external intrinsic,front,front,True
FRCLTEXT000227_front,external relative,front,front,True
FRCLTEXT000227_left,external relative,front,front,True
FRCLTEXT000227_back,external relative,front,front,True
FRCLTEXT000227_right,external relative,front,front,True
FRCLTEXT000228,external relative,right,right,True
FRCLTEXT000229,external relative,right,right,True
FRCLTEXT000230_front,external relative,right,right,True
FRCLTEXT000230_left,external relative,right,right,True
FRCLTEXT000230_back,external relative,right,right,True
FRCLTEXT000230_right,external relative,right,right,True
FRCLTEXT000231_front,external relative,back,back,True
FRCLTEXT000231_left,external relative,back,back,True
FRCLTEXT000231_back,external relative,back,back,True
FRCLTEXT000231_right,external relative,back,back,True
FRCLTEXT000232,external relative,right,right,True
FRCLTEXT000233_front,external intrinsic,back,back,True
FRCLTEXT000233_left,external intrinsic,right,right,True
FRCLTEXT000233_back,external intrinsic,front,front,True
FRCLTEXT000233_right,external intrinsic,left,front,False
FRCLTEXT000234,external relative,right,right,True
FRCLTEXT000235_front,external intrinsic,front,front,True
FRCLTEXT000235_left,external intrinsic,left,left,True
FRCLTEXT000235_back,external intrinsic,back,front,False
FRCLTEXT000235_right,external intrinsic,right,back,False
FRCLTEXT000236_front,external intrinsic,back,back,True
FRCLTEXT000236_left,external intrinsic,right,right,True
FRCLTEXT000236_back,external intrinsic,front,front,True
FRCLTEXT000236_right,external intrinsic,left,left,True
FRCLTEXT000237_front,external relative,right,right,True
FRCLTEXT000237_left,external relative,right,right,True
FRCLTEXT000237_back,external relative,right,right,True
FRCLTEXT000237_right,external relative,right,right,True
FRCLTEXT000238_front,external relative,right,right,True
FRCLTEXT000238_left,external relative,right,right,True
FRCLTEXT000238_back,external relative,right,right,True
FRCLTEXT000238_right,external relative,right,right,True
FRCLTEXT000239_front,external relative,front,front,True
FRCLTEXT000239_left,external relative,front,front,True
FRCLTEXT000239_back,external relative,front,front,True
FRCLTEXT000239_right,external relative,front,front,True
FRCLTEXT000240_front,external relative,left,left,True
FRCLTEXT000240_left,external relative,left,left,True
FRCLTEXT000240_back,external relative,left,left,True
FRCLTEXT000240_right,external relative,left,left,True
FRCLTEXT000241_front,external intrinsic,front,front,True
FRCLTEXT000241_left,external intrinsic,left,left,True
