id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT000180_front,external relative,front,front,True
FRCLTEXT000180_left,external relative,left,right,False
FRCLTEXT000180_back,external relative,back,back,True
FRCLTEXT000180_right,external relative,right,left,False
FRCLTEXT000181_front,external intrinsic,left,left,True
FRCLTEXT000181_left,external intrinsic,left,left,True
FRCLTEXT000181_back,external intrinsic,left,left,True
FRCLTEXT000181_right,external intrinsic,left,left,True
FRCLTEXT000183_front,external relative,back,back,True
FRCLTEXT000183_left,external relative,right,right,True
FRCLTEXT000183_back,external relative,front,front,True
FRCLTEXT000183_right,external relative,left,left,True
FRCLTEXT000184_front,external intrinsic,front,front,True
FRCLTEXT000184_left,external intrinsic,front,front,True
FRCLTEXT000184_back,external intrinsic,front,front,True
FRCLTEXT000184_right,external intrinsic,front,front,True
FRCLTEXT000185_front,external intrinsic,front,front,True
FRCLTEXT000185_left,external intrinsic,front,front,True
FRCLTEXT000185_back,external intrinsic,front,front,True
FRCLTEXT000185_right,external intrinsic,front,front,True
FRCLTEXT000186_front,internal relative,left,right,False
FRCLTEXT000186_left,internal relative,back,back,True
FRCLTEXT000186_back,internal relative,right,left,False
FRCLTEXT000186_right,internal relative,front,right,False
FRCLTEXT000188_front,external intrinsic,front,front,True
FRCLTEXT000188_left,external intrinsic,front,front,True
FRCLTEXT000188_back,external intrinsic,front,front,True
FRCLTEXT000188_right,external intrinsic,front,front,True
FRCLTEXT000189_front,external intrinsic,left,left,True
FRCLTEXT000189_left,external intrinsic,left,left,True
FRCLTEXT000189_back,external intrinsic,left,left,True
FRCLTEXT000189_right,external intrinsic,left,left,True
FRCLTEXT000191_front,external intrinsic,front,front,True
FRCLTEXT000191_left,external intrinsic,front,front,True
FRCLTEXT000191_back,external intrinsic,front,front,True
FRCLTEXT000191_right,external intrinsic,front,front,True
FRCLTEXT000193_front,external intrinsic,right,right,True
FRCLTEXT000193_left,external intrinsic,right,right,True
FRCLTEXT000193_back,external intrinsic,right,right,True
FRCLTEXT000193_right,external intrinsic,right,right,True
FRCLTEXT000194_front,external intrinsic,left,left,True
FRCLTEXT000194_left,external intrinsic,left,left,True
FRCLTEXT000194_back,external intrinsic,left,left,True
FRCLTEXT000194_right,external intrinsic,left,left,True
FRCLTEXT000195_front,external relative,back,back,True
FRCLTEXT000195_left,external relative,right,right,True
FRCLTEXT000195_back,external relative,front,front,True
FRCLTEXT000195_right,external relative,left,left,True
FRCLTEXT000196_front,external intrinsic,left,left,True
FRCLTEXT000196_left,external intrinsic,left,left,True
FRCLTEXT000196_back,external intrinsic,left,left,True
FRCLTEXT000196_right,external intrinsic,left,left,True
FRCLTEXT000197_front,external intrinsic,back,back,True
FRCLTEXT000197_left,external intrinsic,back,back,True
FRCLTEXT000197_back,external intrinsic,back,back,True
FRCLTEXT000197_right,external intrinsic,back,back,True
FRCLTEXT000198_front,external relative,back,back,True
FRCLTEXT000198_left,external relative,right,right,True
FRCLTEXT000198_back,external relative,front,front,True
FRCLTEXT000198_right,external relative,left,left,True
FRCLTEXT000199_front,external relative,back,back,True
FRCLTEXT000199_left,external relative,right,right,True
FRCLTEXT000199_back,external relative,front,front,True
FRCLTEXT000199_right,external relative,left,left,True
FRCLTEXT000201_front,external intrinsic,back,back,True
FRCLTEXT000201_left,external intrinsic,back,back,True
FRCLTEXT000201_back,external intrinsic,back,back,True
FRCLTEXT000201_right,external intrinsic,back,back,True
FRCLTEXT000202_front,external relative,right,left,False
FRCLTEXT000202_left,external relative,front,front,True
FRCLTEXT000202_back,external relative,left,right,False
FRCLTEXT000202_right,external relative,back,front,False
FRCLTEXT000203_front,external relative,left,right,False
FRCLTEXT000203_left,external relative,back,left,False
FRCLTEXT000203_back,external relative,right,left,False
FRCLTEXT000203_right,external relative,front,right,False
FRCLTEXT000204_front,internal intrinsic,left,left,True
FRCLTEXT000204_left,internal intrinsic,left,left,True
FRCLTEXT000204_back,internal intrinsic,left,left,True
FRCLTEXT000204_right,internal intrinsic,left,left,True
FRCLTEXT000205_front,external intrinsic,right,right,True
FRCLTEXT000205_left,external intrinsic,right,left,False
FRCLTEXT000205_back,external intrinsic,right,right,True
FRCLTEXT000205_right,external intrinsic,right,right,True
FRCLTEXT000207_front,internal relative,back,back,True
FRCLTEXT000207_left,internal relative,right,right,True
FRCLTEXT000207_back,internal relative,front,front,True
FRCLTEXT000207_right,internal relative,left,left,True
FRCLTEXT000208_front,external relative,back,back,True
FRCLTEXT000208_left,external relative,right,right,True
FRCLTEXT000208_back,external relative,front,front,True
FRCLTEXT000208_right,external relative,left,left,True
FRCLTEXT000210_front,external intrinsic,right,right,True
FRCLTEXT000210_left,external intrinsic,right,right,True
FRCLTEXT000210_back,external intrinsic,right,right,True
FRCLTEXT000210_right,external intrinsic,right,right,True
FRCLTEXT000211_front,external relative,front,front,True
FRCLTEXT000211_left,external relative,left,right,False
FRCLTEXT000211_back,external relative,back,back,True
FRCLTEXT000211_right,external relative,right,left,False
FRCLTEXT000212_front,external relative,left,right,False
FRCLTEXT000212_left,external relative,back,left,False
FRCLTEXT000212_back,external relative,right,left,False
FRCLTEXT000212_right,external relative,front,right,False
FRCLTEXT000213_front,external relative,left,right,False
FRCLTEXT000213_left,external relative,back,left,False
FRCLTEXT000213_back,external relative,right,left,False
FRCLTEXT000213_right,external relative,front,front,True
FRCLTEXT000214_front,external intrinsic,front,front,True
FRCLTEXT000214_left,external intrinsic,front,front,True
FRCLTEXT000214_back,external intrinsic,front,front,True
FRCLTEXT000214_right,external intrinsic,front,front,True
FRCLTEXT000217_front,external relative,back,back,True
FRCLTEXT000217_left,external relative,right,right,True
FRCLTEXT000217_back,external relative,front,front,True
FRCLTEXT000217_right,external relative,left,left,True
FRCLTEXT000219_front,external relative,left,left,True
FRCLTEXT000219_left,external relative,back,left,False
FRCLTEXT000219_back,external relative,right,left,False
FRCLTEXT000219_right,external relative,front,front,True
FRCLTEXT000220_front,external intrinsic,left,left,True
FRCLTEXT000220_left,external intrinsic,left,left,True
FRCLTEXT000220_back,external intrinsic,left,left,True
FRCLTEXT000220_right,external intrinsic,left,left,True
FRCLTEXT000222_front,external intrinsic,front,front,True
FRCLTEXT000222_left,external intrinsic,front,front,True
FRCLTEXT000222_back,external intrinsic,front,front,True
FRCLTEXT000222_right,external intrinsic,front,front,True
FRCLTEXT000223_front,internal relative,left,right,False
FRCLTEXT000223_left,internal relative,back,back,True
FRCLTEXT000223_back,internal relative,right,left,False
FRCLTEXT000223_right,internal relative,front,right,False
FRCLTEXT000224_front,external relative,left,right,False
FRCLTEXT000224_left,external relative,back,front,False
FRCLTEXT000224_back,external relative,right,left,False
FRCLTEXT000224_right,external relative,front,front,True
FRCLTEXT000225_front,external relative,left,left,True
FRCLTEXT000225_left,external relative,back,left,False
FRCLTEXT000225_back,external relative,right,left,False
FRCLTEXT000225_right,external relative,front,front,True
FRCLTEXT000226_front,external intrinsic,right,right,True
FRCLTEXT000226_left,external intrinsic,right,right,True
FRCLTEXT000226_back,external intrinsic,right,right,True
FRCLTEXT000226_right,external intrinsic,right,right,True
FRCLTEXT000227_front,external relative,front,front,True
FRCLTEXT000227_left,external relative,left,right,False
FRCLTEXT000227_back,external relative,back,back,True
FRCLTEXT000227_right,external relative,right,left,False
FRCLTEXT000230_front,external relative,left,right,False
FRCLTEXT000230_left,external relative,back,left,False
FRCLTEXT000230_back,external relative,right,left,False
FRCLTEXT000230_right,external relative,front,right,False
FRCLTEXT000231_front,external relative,back,back,True
FRCLTEXT000231_left,external relative,right,right,True
FRCLTEXT000231_back,external relative,front,front,True
FRCLTEXT000231_right,external relative,left,left,True
FRCLTEXT000233_front,external intrinsic,back,back,True
FRCLTEXT000233_left,external intrinsic,back,back,True
FRCLTEXT000233_back,external intrinsic,back,back,True
FRCLTEXT000233_right,external intrinsic,back,back,True
FRCLTEXT000235_front,external intrinsic,front,front,True
FRCLTEXT000235_left,external intrinsic,front,left,False
FRCLTEXT000235_back,external intrinsic,front,front,True
FRCLTEXT000235_right,external intrinsic,front,front,True
FRCLTEXT000236_front,external intrinsic,back,back,True
FRCLTEXT000236_left,external intrinsic,back,back,True
FRCLTEXT000236_back,external intrinsic,back,back,True
FRCLTEXT000236_right,external intrinsic,back,back,True
FRCLTEXT000237_front,external relative,left,right,False
FRCLTEXT000237_left,external relative,back,left,False
FRCLTEXT000237_back,external relative,right,left,False
FRCLTEXT000237_right,external relative,front,front,True
FRCLTEXT000238_front,external relative,left,right,False
FRCLTEXT000238_left,external relative,back,left,False
FRCLTEXT000238_back,external relative,right,left,False
FRCLTEXT000238_right,external relative,front,right,False
FRCLTEXT000239_front,external relative,front,front,True
FRCLTEXT000239_left,external relative,left,right,False
FRCLTEXT000239_back,external relative,back,back,True
FRCLTEXT000239_right,external relative,right,right,True
FRCLTEXT000240_front,external relative,right,left,False
FRCLTEXT000240_left,external relative,front,front,True
FRCLTEXT000240_back,external relative,left,right,False
FRCLTEXT000240_right,external relative,back,front,False
FRCLTEXT000241_front,external intrinsic,front,front,True
FRCLTEXT000241_left,external intrinsic,front,front,True
FRCLTEXT000241_back,external intrinsic,front,front,True
FRCLTEXT000241_right,external intrinsic,front,right,False
FRCLTEXT000242_front,external relative,left,right,False
FRCLTEXT000242_left,external relative,back,left,False
FRCLTEXT000242_back,external relative,right,left,False
FRCLTEXT000242_right,external relative,front,front,True
FRCLTEXT000243_front,external relative,left,right,False
FRCLTEXT000243_left,external relative,back,right,False
FRCLTEXT000243_back,external relative,right,left,False
FRCLTEXT000243_right,external relative,front,front,True
FRCLTEXT000244_front,external relative,back,back,True
FRCLTEXT000244_left,external relative,right,right,True
FRCLTEXT000244_back,external relative,front,front,True
FRCLTEXT000244_right,external relative,left,left,True
FRCLTEXT000245_front,external relative,right,right,True
FRCLTEXT000245_left,external relative,front,front,True
FRCLTEXT000245_back,external relative,left,right,False
FRCLTEXT000245_right,external relative,back,left,False
FRCLTEXT000247_front,external relative,left,right,False
FRCLTEXT000247_left,external relative,back,right,False
FRCLTEXT000247_back,external relative,right,back,False
FRCLTEXT000247_right,external relative,front,front,True
FRCLTEXT000248_front,external intrinsic,left,left,True
FRCLTEXT000248_left,external intrinsic,left,left,True
FRCLTEXT000248_back,external intrinsic,left,left,True
FRCLTEXT000248_right,external intrinsic,left,left,True
FRCLTEXT000250_front,external relative,back,back,True
FRCLTEXT000250_left,external relative,right,right,True
FRCLTEXT000250_back,external relative,front,front,True
FRCLTEXT000250_right,external relative,left,left,True
FRCLTEXT000251_front,external intrinsic,left,left,True
FRCLTEXT000251_left,external intrinsic,left,front,False
FRCLTEXT000251_back,external intrinsic,left,left,True
FRCLTEXT000251_right,external intrinsic,left,left,True
FRCLTEXT000252_front,external intrinsic,back,back,True
FRCLTEXT000252_left,external intrinsic,back,back,True
FRCLTEXT000252_back,external intrinsic,back,back,True
FRCLTEXT000252_right,external intrinsic,back,back,True
FRCLTEXT000253_front,external relative,front,front,True
FRCLTEXT000253_left,external relative,left,right,False
FRCLTEXT000253_back,external relative,back,back,True
FRCLTEXT000253_right,external relative,right,left,False
FRCLTEXT000255_front,external intrinsic,front,front,True
FRCLTEXT000255_left,external intrinsic,front,front,True
